model,feature,standardized_coefficient,cluster_robust_se,z_cluster,p_cluster,ci95_low,ci95_high,cluster_significant_05,training_accuracy,intercept,n_pairwise_observations,n_clusters,model_type
google__gemini-3-flash-preview,backward_contradiction,-0.246575,0.101765,-2.422983,0.015394,-0.446034,-0.047116,True,0.515,-0.062075,600,200,feature_family_multivariate
google__gemini-3-flash-preview,bidirectional_entailment,0.069813,0.224366,0.311157,0.755681,-0.369944,0.50957,False,0.515,-0.062075,600,200,feature_family_multivariate
google__gemini-3-flash-preview,nli_boundary_risk,-0.044697,0.051782,-0.863169,0.388045,-0.146191,0.056797,False,0.515,-0.062075,600,200,feature_family_multivariate
google__gemini-3-flash-preview,nli_omission_risk,-0.118398,0.070333,-1.683386,0.0923,-0.256251,0.019455,False,0.515,-0.062075,600,200,feature_family_multivariate
google__gemini-3-flash-preview,nli_contradiction_risk,0.308652,0.151827,2.032912,0.042061,0.01107,0.606234,True,0.515,-0.062075,600,200,feature_family_multivariate
google__gemini-3-flash-preview,semantic_fidelity_score,-0.048391,0.061446,-0.787543,0.430964,-0.168824,0.072042,False,0.515,-0.062075,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,forward_entailment,0.091363,0.073187,1.248352,0.211902,-0.052083,0.234809,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,forward_neutral,0.132932,0.087219,1.524114,0.12748,-0.038018,0.303882,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,forward_contradiction,-0.237788,0.086932,-2.735341,0.006232,-0.408174,-0.067402,True,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,backward_entailment,-0.014756,0.059081,-0.249757,0.802775,-0.130555,0.101043,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,backward_neutral,0.000329,0.063915,0.005147,0.995893,-0.124944,0.125602,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,backward_contradiction,0.066123,0.068185,0.969759,0.332167,-0.06752,0.199766,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,bidirectional_entailment,0.24912,0.195775,1.272482,0.203202,-0.134599,0.632839,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,nli_boundary_risk,-0.091366,0.073186,-1.248402,0.211884,-0.234811,0.052079,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,nli_omission_risk,0.014763,0.059081,0.249878,0.802682,-0.101036,0.130562,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,nli_contradiction_risk,-0.040725,0.087785,-0.463919,0.642706,-0.212783,0.131333,False,0.611667,0.330443,600,200,feature_family_multivariate
moonshotai__kimi-k2.5,semantic_fidelity_score,0.030023,0.049376,0.608042,0.543159,-0.066755,0.126801,False,0.611667,0.330443,600,200,feature_family_multivariate
openai__gpt-5.2,forward_entailment,0.111727,0.054094,2.065413,0.038884,0.005702,0.217752,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,forward_neutral,0.11255,0.060531,1.859385,0.062973,-0.00609,0.23119,False,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,forward_contradiction,-0.240082,0.066116,-3.6312,0.000282,-0.36967,-0.110494,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,backward_entailment,0.20682,0.057197,3.615908,0.000299,0.094713,0.318927,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,backward_neutral,-0.170661,0.045856,-3.721666,0.000198,-0.260539,-0.080783,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,backward_contradiction,-0.186552,0.119897,-1.555939,0.119723,-0.42155,0.048446,False,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,bidirectional_entailment,-0.128949,0.148558,-0.868003,0.385393,-0.420123,0.162225,False,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,nli_boundary_risk,-0.11174,0.054094,-2.065668,0.03886,-0.217764,-0.005716,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,nli_omission_risk,-0.206823,0.057197,-3.61595,0.000299,-0.31893,-0.094716,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,nli_contradiction_risk,0.384337,0.160722,2.391316,0.016788,0.069322,0.699352,True,0.633333,0.423464,600,200,feature_family_multivariate
openai__gpt-5.2,semantic_fidelity_score,-0.008206,0.048649,-0.168677,0.866051,-0.103558,0.087146,False,0.633333,0.423464,600,200,feature_family_multivariate
