version,model,feature,standardized_coefficient,cluster_robust_se,z_cluster,p_cluster,ci95_low,ci95_high,cluster_significant_05,in_sample_accuracy,n_pairwise_observations,n_clusters
claude-version,google__gemini-3-flash-preview,target_pronoun_subject_ratio,-0.134622,0.066072,-2.037524,0.041598,-0.264123,-0.005122,True,0.711667,1200,400
claude-version,google__gemini-3-flash-preview,target_explicit_connective_density,-0.260586,0.07317,-3.561395,0.000369,-0.403998,-0.117173,True,0.711667,1200,400
claude-version,google__gemini-3-flash-preview,target_nominalization_suffix_density,-0.053497,0.083269,-0.642455,0.520578,-0.216704,0.109711,False,0.711667,1200,400
claude-version,google__gemini-3-flash-preview,target_avg_sentence_length,0.273429,0.105603,2.589208,0.00962,0.066446,0.480411,True,0.711667,1200,400
claude-version,moonshotai__kimi-k2.5,intercept,0.225789,0.065901,3.426192,0.000612,0.096623,0.354955,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,crosslingual_embedding_similarity,-0.049747,0.091355,-0.544546,0.586066,-0.228804,0.129309,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,bidirectional_entailment,0.038504,0.105044,0.36655,0.713955,-0.167383,0.244391,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,nli_boundary_risk,0.240002,0.096331,2.49144,0.012723,0.051194,0.428811,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,nli_omission_risk,-0.162651,0.095089,-1.710504,0.087173,-0.349026,0.023724,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,nli_contradiction_risk,-0.211776,0.166326,-1.273254,0.202928,-0.537775,0.114224,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,dependency_depth,-0.033956,0.073104,-0.464489,0.642297,-0.17724,0.109328,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,mean_dependency_distance,0.020409,0.113405,0.179969,0.857177,-0.201865,0.242684,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,normalized_dependency_distance,-0.085494,0.11569,-0.73899,0.459913,-0.312246,0.141258,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,clause_count,0.058045,0.080521,0.720873,0.470988,-0.099776,0.215867,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,modifier_density,0.250632,0.080917,3.097383,0.001952,0.092034,0.409229,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,nominalization_ratio,0.238068,0.077285,3.080408,0.002067,0.08659,0.389546,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,coordination_count,0.092313,0.068068,1.356186,0.17504,-0.0411,0.225726,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,passive_or_beishi_count,-0.137235,0.078519,-1.747786,0.080501,-0.291133,0.016663,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,sentence_compression_ratio,0.329039,0.089891,3.660416,0.000252,0.152852,0.505225,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,target_function_word_density,-1.054221,0.084501,-12.47585,0.0,-1.219843,-0.888599,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,target_passive_density,-0.204728,0.082944,-2.468278,0.013576,-0.367298,-0.042159,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,target_pronoun_subject_ratio,-0.126982,0.077515,-1.638156,0.101389,-0.278912,0.024948,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,target_explicit_connective_density,-0.354465,0.077227,-4.589918,4e-06,-0.50583,-0.2031,True,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,target_nominalization_suffix_density,-0.015907,0.083463,-0.190588,0.848848,-0.179495,0.14768,False,0.725,1200,400
claude-version,moonshotai__kimi-k2.5,target_avg_sentence_length,0.283457,0.095706,2.961758,0.003059,0.095874,0.471039,True,0.725,1200,400
claude-version,openai__gpt-5.2,intercept,0.31031,0.067467,4.599411,4e-06,0.178074,0.442545,True,0.700833,1200,400
claude-version,openai__gpt-5.2,crosslingual_embedding_similarity,0.127917,0.082958,1.54195,0.123086,-0.03468,0.290514,False,0.700833,1200,400
claude-version,openai__gpt-5.2,bidirectional_entailment,0.016065,0.099991,0.160662,0.87236,-0.179917,0.212046,False,0.700833,1200,400
claude-version,openai__gpt-5.2,nli_boundary_risk,0.218068,0.087767,2.484633,0.012968,0.046045,0.39009,True,0.700833,1200,400
claude-version,openai__gpt-5.2,nli_omission_risk,-0.200162,0.087777,-2.280346,0.022587,-0.372205,-0.028119,True,0.700833,1200,400
claude-version,openai__gpt-5.2,nli_contradiction_risk,-0.169283,0.118664,-1.426568,0.153704,-0.401864,0.063299,False,0.700833,1200,400
claude-version,openai__gpt-5.2,dependency_depth,-0.089057,0.071835,-1.239746,0.215069,-0.229852,0.051739,False,0.700833,1200,400
claude-version,openai__gpt-5.2,mean_dependency_distance,-0.10131,0.112214,-0.902828,0.366617,-0.321251,0.11863,False,0.700833,1200,400
claude-version,openai__gpt-5.2,normalized_dependency_distance,0.078936,0.10504,0.751485,0.452361,-0.126943,0.284815,False,0.700833,1200,400
claude-version,openai__gpt-5.2,clause_count,0.058637,0.082346,0.71208,0.476415,-0.102761,0.220034,False,0.700833,1200,400
claude-version,openai__gpt-5.2,modifier_density,0.245257,0.078291,3.132648,0.001732,0.091807,0.398706,True,0.700833,1200,400
claude-version,openai__gpt-5.2,nominalization_ratio,0.06968,0.073593,0.946822,0.34373,-0.074563,0.213922,False,0.700833,1200,400
claude-version,openai__gpt-5.2,coordination_count,0.012239,0.071658,0.1708,0.864381,-0.12821,0.152689,False,0.700833,1200,400
claude-version,openai__gpt-5.2,passive_or_beishi_count,-0.191277,0.074517,-2.566891,0.010261,-0.33733,-0.045224,True,0.700833,1200,400
claude-version,openai__gpt-5.2,sentence_compression_ratio,0.35472,0.095872,3.69995,0.000216,0.166812,0.542628,True,0.700833,1200,400
claude-version,openai__gpt-5.2,target_function_word_density,-0.81912,0.084845,-9.654291,0.0,-0.985417,-0.652824,True,0.700833,1200,400
claude-version,openai__gpt-5.2,target_passive_density,-0.147104,0.072725,-2.022737,0.0431,-0.289646,-0.004563,True,0.700833,1200,400
claude-version,openai__gpt-5.2,target_pronoun_subject_ratio,-0.14101,0.07672,-1.837992,0.066064,-0.29138,0.00936,False,0.700833,1200,400
claude-version,openai__gpt-5.2,target_explicit_connective_density,-0.245613,0.07589,-3.236446,0.00121,-0.394357,-0.096869,True,0.700833,1200,400
claude-version,openai__gpt-5.2,target_nominalization_suffix_density,-0.128044,0.075978,-1.68527,0.091936,-0.27696,0.020873,False,0.700833,1200,400
claude-version,openai__gpt-5.2,target_avg_sentence_length,0.216847,0.092831,2.335947,0.019494,0.034899,0.398795,True,0.700833,1200,400
